complaint_id,actual_withdrawal_id,actual_h3_cell,actual_atm_id,actual_withdrawal_timestamp,actual_withdrawal_amount,time_to_cashout_seconds,cashout_occurred
CMP00002938,WDR00003499,8860228d97fffff,ATM001522,2024-04-03T21:09:49,2655.29,9147.0,True
CMP00002939,WDR00003500,883cf2d41dfffff,ATM000137,2024-05-11T01:51:55,8563.01,1331.0,True
CMP00002940,,,,,,,False
CMP00002941,,,,,,,False
CMP00002942,WDR00003501,88618d80b7fffff,ATM001715,2024-01-23T21:36:48,1496.54,5280.0,True
CMP00002942,WDR00003502,88618d80b7fffff,ATM001715,2024-01-23T21:47:53,14603.96,5945.0,True
CMP00002942,WDR00003503,88618d80b7fffff,ATM001715,2024-01-23T21:55:58,1970.39,6430.0,True
CMP00002942,WDR00003504,88618d80b7fffff,ATM001715,2024-01-23T22:23:42,3717.4,8094.0,True
CMP00002943,WDR00003505,883c102d81fffff,ATM001754,2024-10-19T11:46:01,291511.39,1450.0,True
CMP00002944,WDR00003506,8860b34e91fffff,ATM001949,2024-10-11T23:02:08,16637.52,567.0,True
CMP00002945,WDR00003507,883da2b745fffff,ATM001474,2024-10-08T08:28:53,16634.24,550.0,True
CMP00002946,WDR00003508,883d1e4e6dfffff,ATM001640,2024-07-23T12:39:58,33415.37,2153.0,True
CMP00002947,WDR00003509,886031c84bfffff,ATM001622,2024-10-25T14:26:24,5257.81,4232.0,True
CMP00002948,WDR00003510,8842db6717fffff,ATM001764,2024-08-03T21:04:52,65559.97,1165.0,True
CMP00002949,WDR00003511,886005520dfffff,ATM001554,2024-08-28T14:13:24,79408.75,13133.0,True
CMP00002950,WDR00003512,883da886bbfffff,ATM001848,2024-07-05T07:43:16,5936.05,1520.0,True
CMP00002951,WDR00003513,886084c167fffff,ATM001656,2024-04-25T22:17:55,22493.86,6258.0,True
CMP00002951,WDR00003514,8860b13713fffff,ATM001479,2024-04-25T22:47:45,65258.22,8048.0,True
CMP00002951,WDR00003515,8860b13713fffff,ATM001479,2024-04-25T22:57:02,97537.0,8605.0,True
CMP00002951,WDR00003516,8860b13713fffff,ATM001479,2024-04-25T23:07:00,197689.17,9203.0,True
CMP00002952,WDR00003517,8860a61b1bfffff,ATM001877,2024-04-24T12:25:03,38150.87,3098.0,True
CMP00002953,,,,,,,False
CMP00002954,WDR00003518,883d8dcf4dfffff,ATM000227,2024-11-28T20:03:09,9969.74,2656.0,True
CMP00002954,WDR00003519,883c31a99dfffff,ATM001473,2024-11-28T20:10:51,31005.07,3118.0,True
CMP00002955,,,,,,,False
CMP00002956,WDR00003520,8860228d97fffff,ATM001522,2024-10-08T09:05:26,314.22,5224.0,True
CMP00002956,WDR00003521,8860228d97fffff,ATM001522,2024-10-08T09:10:57,419.49,5555.0,True
CMP00002956,WDR00003522,8860228d97fffff,ATM001522,2024-10-08T09:25:08,28.3,6406.0,True
CMP00002956,WDR00003523,8860264097fffff,ATM001449,2024-10-08T09:33:43,3559.24,6921.0,True
CMP00002957,WDR00003524,8842e358b3fffff,ATM001862,2024-03-24T11:38:31,41415.87,11276.0,True
CMP00002958,WDR00003525,88609ca837fffff,ATM001594,2024-02-02T10:26:55,62396.17,2870.0,True
CMP00002958,WDR00003526,88609ca837fffff,ATM001594,2024-02-02T10:34:52,33829.37,3347.0,True
CMP00002959,,,,,,,False
CMP00002960,WDR00003527,883da11095fffff,ATM000381,2024-02-14T10:33:52,581.12,6544.0,True
CMP00002961,WDR00003528,8842ea90cbfffff,ATM001467,2024-06-08T13:54:06,5665.68,3095.0,True
CMP00002962,WDR00003529,8842cea755fffff,ATM000026,2024-05-30T21:42:44,19568.35,2573.0,True
CMP00002962,WDR00003530,8842ceb585fffff,ATM001367,2024-05-30T22:06:47,3767.85,4016.0,True
CMP00002962,WDR00003531,88608b0621fffff,ATM001618,2024-05-30T22:34:02,5595.39,5651.0,True
CMP00002962,WDR00003532,88608b4767fffff,ATM000286,2024-05-30T22:40:46,4759.8,6055.0,True
CMP00002963,,,,,,,False
CMP00002964,WDR00003533,883da218ebfffff,ATM001123,2024-01-15T19:59:17,40039.72,6416.0,True
CMP00002964,WDR00003534,886095603bfffff,ATM001946,2024-01-15T20:09:06,65126.77,7005.0,True
CMP00002964,WDR00003535,886095603bfffff,ATM001946,2024-01-15T20:29:36,182748.64,8235.0,True
CMP00002964,WDR00003536,886090aa8dfffff,ATM001977,2024-01-15T20:58:45,1728.9,9984.0,True
CMP00002965,WDR00003537,886084594bfffff,ATM001608,2024-01-11T10:58:22,3812.42,14334.0,True
CMP00002966,WDR00003538,883d91228dfffff,ATM001961,2024-10-16T20:38:40,44583.57,12494.0,True
CMP00002967,WDR00003539,8842c04e99fffff,ATM001748,2024-07-14T12:26:39,4975.91,3453.0,True
CMP00002968,WDR00003540,883d1642e5fffff,ATM001779,2024-08-05T23:15:04,4677.0,3757.0,True
CMP00002969,,,,,,,False
CMP00002970,WDR00003541,883c18c493fffff,ATM001821,2024-07-08T15:51:34,14829.59,17794.0,True
CMP00002971,,,,,,,False
CMP00002972,WDR00003542,8860145a61fffff,ATM000682,2024-06-21T19:17:42,5405.94,13602.0,True
CMP00002973,,,,,,,False
CMP00002974,WDR00003543,8842eed161fffff,ATM001714,2024-08-24T19:17:39,26374.39,14328.0,True
CMP00002975,WDR00003544,883da1ab4bfffff,ATM000540,2024-01-10T11:58:45,1096.54,3112.0,True
CMP00002975,WDR00003545,883da1ab4bfffff,ATM000540,2024-01-10T12:26:44,412.71,4791.0,True
CMP00002975,WDR00003546,883da1ab4bfffff,ATM000540,2024-01-10T12:42:23,45.1,5730.0,True
CMP00002975,WDR00003547,883da1ab4bfffff,ATM000540,2024-01-10T12:57:03,854.96,6610.0,True
CMP00002976,,,,,,,False
CMP00002977,WDR00003548,8861892533fffff,ATM000152,2024-01-22T03:44:52,14973.63,12397.0,True
CMP00002978,WDR00003549,8860b20b5dfffff,ATM001777,2024-08-13T06:52:19,33625.03,11683.0,True
CMP00002979,,,,,,,False
CMP00002980,WDR00003550,88601182c1fffff,ATM001595,2024-09-16T11:08:08,1101.75,3756.0,True
CMP00002980,WDR00003551,88601182c1fffff,ATM001595,2024-09-16T11:28:10,738.88,4958.0,True
CMP00002981,WDR00003552,8842eed161fffff,ATM001714,2024-04-28T10:56:42,908097.52,6188.0,True
CMP00002981,WDR00003553,8842eac931fffff,ATM001917,2024-04-28T11:16:37,339687.61,7383.0,True
CMP00002982,WDR00003554,883da182e1fffff,ATM001388,2024-09-28T00:34:27,2918.6,2694.0,True
CMP00002982,WDR00003555,883da18759fffff,ATM001426,2024-09-28T00:43:49,2350.61,3256.0,True
CMP00002983,WDR00003556,883d989a29fffff,ATM001420,2024-12-10T21:16:14,337.26,1725.0,True
CMP00002983,WDR00003557,883d98ae05fffff,ATM001620,2024-12-10T21:30:36,3407.98,2587.0,True
CMP00002984,WDR00003558,883c9888b5fffff,ATM001962,2024-03-06T20:32:46,16745.61,417.0,True
CMP00002985,WDR00003559,8860b32439fffff,ATM001442,2024-02-29T03:05:16,15580.44,18970.0,True
CMP00002986,,,,,,,False
CMP00002987,WDR00003560,8842edb963fffff,ATM001580,2024-04-28T14:31:57,85046.57,2294.0,True
CMP00002988,WDR00003561,886032c699fffff,ATM001893,2024-07-07T12:50:43,1860.45,1101.0,True
CMP00002989,WDR00003562,88424a2eb1fffff,ATM001697,2024-07-16T02:37:49,8658.14,13965.0,True
CMP00002990,WDR00003563,8861891765fffff,ATM001680,2024-01-01T04:43:45,10897.47,1693.0,True
CMP00002991,,,,,,,False
CMP00002992,WDR00003564,8842edb963fffff,ATM001580,2024-10-18T10:15:11,9731.29,2826.0,True
CMP00002992,WDR00003565,8842edb963fffff,ATM001580,2024-10-18T10:25:12,2868.81,3427.0,True
CMP00002992,WDR00003566,8842ea90cbfffff,ATM001467,2024-10-18T10:45:37,5503.89,4652.0,True
CMP00002992,WDR00003567,8842c98905fffff,ATM001593,2024-10-18T10:53:42,1117.93,5137.0,True
CMP00002993,WDR00003568,886032c699fffff,ATM001893,2024-01-07T09:30:41,3306.26,1063.0,True
CMP00002993,WDR00003569,886032c699fffff,ATM001893,2024-01-07T09:43:53,2084.45,1855.0,True
CMP00002994,WDR00003570,88608b0b2dfffff,ATM001073,2024-05-15T11:06:45,6874.89,334.0,True
CMP00002995,WDR00003571,883ca2419dfffff,ATM001865,2024-03-28T01:23:29,1199.59,4867.0,True
CMP00002995,WDR00003572,8861892595fffff,ATM000688,2024-03-28T01:41:14,7485.77,5932.0,True
CMP00002995,WDR00003573,88608b0897fffff,ATM001248,2024-03-28T01:52:01,10936.64,6579.0,True
CMP00002995,WDR00003574,88608b0d39fffff,ATM000841,2024-03-28T02:07:05,3002.81,7483.0,True
CMP00002996,WDR00003575,883c068961fffff,ATM001743,2024-11-30T19:16:53,10641.37,4490.0,True
CMP00002996,WDR00003576,883d811601fffff,ATM001469,2024-11-30T19:27:17,2333.98,5114.0,True
CMP00002997,,,,,,,False
CMP00002998,,,,,,,False
CMP00002999,,,,,,,False
CMP00003000,WDR00003577,8860ae96bdfffff,ATM001932,2024-04-28T01:20:31,69784.13,2202.0,True
CMP00003001,WDR00003578,883c1071c1fffff,ATM001721,2024-08-06T18:11:57,178032.67,3026.0,True
CMP00003002,WDR00003579,883ca19537fffff,ATM001820,2024-02-01T22:21:51,404393.93,708.0,True
CMP00003003,WDR00003580,88609b8d53fffff,ATM001701,2024-06-07T08:13:36,96511.21,853.0,True
CMP00003004,WDR00003581,883cad74e9fffff,ATM001958,2024-08-18T23:02:03,20200.33,3377.0,True
CMP00003005,,,,,,,False
CMP00003006,WDR00003582,88424838d3fffff,ATM001646,2024-03-25T21:21:46,69974.75,4051.0,True
CMP00003006,WDR00003583,88424838d3fffff,ATM001646,2024-03-25T21:45:32,168592.37,5477.0,True
CMP00003007,WDR00003584,88618b31e5fffff,ATM001703,2024-01-24T00:38:18,3478.01,5712.0,True
CMP00003008,WDR00003585,883cf2d5c9fffff,ATM000787,2024-02-13T21:18:44,56190.22,714.0,True
CMP00003008,WDR00003586,88609b80e1fffff,ATM001490,2024-02-13T21:29:05,7833.67,1335.0,True
CMP00003009,WDR00003587,88618d80b7fffff,ATM001715,2024-02-10T11:59:09,2613.08,927.0,True
CMP00003010,WDR00003588,883da190e5fffff,ATM001838,2024-03-26T21:01:23,37302.37,2172.0,True
CMP00003011,WDR00003589,883d892eb5fffff,ATM001982,2024-09-29T12:20:59,3554.01,2950.0,True
CMP00003012,,,,,,,False
CMP00003013,WDR00003590,883c31a99dfffff,ATM001473,2024-05-13T04:40:58,1309.1,2288.0,True
CMP00003013,WDR00003591,883c31a99dfffff,ATM001473,2024-05-13T05:04:43,4933.68,3713.0,True
CMP00003014,WDR00003592,883d1642e5fffff,ATM001779,2024-09-14T11:49:31,6430.78,1948.0,True
CMP00003015,,,,,,,False
CMP00003016,WDR00003593,8860885019fffff,ATM000374,2024-06-20T17:58:49,9650.76,4410.0,True
CMP00003016,WDR00003594,88608bc9abfffff,ATM000564,2024-06-20T18:07:24,1307.52,4925.0,True
CMP00003017,WDR00003595,883da92c6bfffff,ATM001455,2024-07-17T21:59:00,21641.48,1910.0,True
CMP00003018,WDR00003596,883c18d5ebfffff,ATM001907,2024-07-05T04:12:46,10302.92,2269.0,True
CMP00003019,WDR00003597,883da182e1fffff,ATM001388,2024-11-05T00:55:02,33090.3,3509.0,True
CMP00003020,WDR00003598,883db14a01fffff,ATM001444,2024-02-02T01:21:09,66287.88,1084.0,True
CMP00003021,,,,,,,False
CMP00003022,WDR00003599,883d1608a1fffff,ATM001494,2024-06-27T14:51:10,74533.85,1521.0,True
CMP00003022,WDR00003600,883d1608a1fffff,ATM001494,2024-06-27T15:20:18,20433.14,3269.0,True
CMP00003022,WDR00003601,883d1608a1fffff,ATM001494,2024-06-27T15:41:49,2462.9,4560.0,True
CMP00003022,WDR00003602,883d1608a1fffff,ATM001494,2024-06-27T15:55:31,17225.85,5382.0,True
CMP00003023,WDR00003603,88424ba0edfffff,ATM001959,2024-04-17T16:55:15,137.25,8533.0,True
CMP00003023,WDR00003604,88424ba0edfffff,ATM001959,2024-04-17T17:03:47,24238.97,9045.0,True
CMP00003024,,,,,,,False
CMP00003025,WDR00003605,8860a38d97fffff,ATM001619,2024-01-20T11:10:43,104871.85,1924.0,True
CMP00003026,WDR00003606,883d1642e5fffff,ATM001779,2024-12-23T14:40:07,367226.97,640.0,True
CMP00003027,WDR00003607,883da18961fffff,ATM001903,2024-07-18T20:10:52,2722.63,10081.0,True
CMP00003027,WDR00003608,883da18961fffff,ATM001903,2024-07-18T20:38:35,1666.2,11744.0,True
CMP00003028,WDR00003609,883da11553fffff,ATM000176,2024-02-28T17:44:42,24543.85,13964.0,True
CMP00003029,WDR00003610,8860aa2599fffff,ATM001437,2024-03-15T13:35:26,28452.27,5183.0,True
CMP00003030,WDR00003611,886083b819fffff,ATM001468,2024-11-07T20:59:47,59878.05,2670.0,True
CMP00003031,WDR00003612,88619a1183fffff,ATM001659,2024-04-09T09:18:09,5014.92,1821.0,True
CMP00003032,WDR00003613,88609b1295fffff,ATM001410,2024-11-30T17:21:41,49871.16,9483.0,True
CMP00003033,WDR00003614,8842cdb6e9fffff,ATM001556,2024-09-18T17:10:20,2849.88,1642.0,True
CMP00003033,WDR00003615,883db0ca2dfffff,ATM001705,2024-09-18T17:23:21,22836.94,2423.0,True
CMP00003034,WDR00003616,883c126425fffff,ATM001856,2024-07-31T00:58:21,40766.15,3235.0,True
CMP00003035,WDR00003617,88608851ddfffff,ATM000481,2024-12-29T11:12:41,235.0,4087.0,True
CMP00003035,WDR00003618,8860885023fffff,ATM000115,2024-12-29T11:35:14,2091.26,5440.0,True
CMP00003035,WDR00003619,8842cea213fffff,ATM001190,2024-12-29T11:53:56,406.07,6562.0,True
CMP00003036,WDR00003620,883cf4b593fffff,ATM001750,2024-01-04T12:46:31,240.07,2485.0,True
CMP00003036,WDR00003621,883cf4b593fffff,ATM001750,2024-01-04T13:10:42,1160.79,3936.0,True
CMP00003036,WDR00003622,883cf4b593fffff,ATM001750,2024-01-04T13:27:53,2223.3,4967.0,True
CMP00003036,WDR00003623,883cf4b593fffff,ATM001750,2024-01-04T13:52:11,2118.29,6425.0,True
CMP00003037,WDR00003624,8860a25b01fffff,ATM000366,2024-10-18T21:25:29,15636.54,9530.0,True
CMP00003038,WDR00003625,8860222053fffff,ATM001841,2024-05-23T17:43:16,10807.3,10398.0,True
CMP00003039,WDR00003626,883c31a99dfffff,ATM001473,2024-09-20T09:51:46,34880.55,3522.0,True
CMP00003040,,,,,,,False
CMP00003041,WDR00003627,883c1071c1fffff,ATM001721,2024-05-10T11:31:40,4019.0,1900.0,True
CMP00003042,WDR00003628,8860021297fffff,ATM001674,2024-10-18T04:10:25,12663.7,11721.0,True
CMP00003043,WDR00003629,883cb25859fffff,ATM001577,2024-03-26T22:13:26,58060.97,11112.0,True
CMP00003044,WDR00003630,883d166c37fffff,ATM001404,2024-08-19T17:58:40,29732.95,2916.0,True
CMP00003044,WDR00003631,883d104555fffff,ATM001671,2024-08-19T18:28:27,30712.01,4703.0,True
CMP00003044,WDR00003632,883d104555fffff,ATM001671,2024-08-19T18:39:40,20697.53,5376.0,True
CMP00003044,WDR00003633,883d104555fffff,ATM001671,2024-08-19T18:59:39,1827.94,6575.0,True
CMP00003045,WDR00003634,883d166c37fffff,ATM001404,2024-09-20T00:01:14,4690.31,3061.0,True
CMP00003046,,,,,,,False
CMP00003047,WDR00003635,8842db5727fffff,ATM001991,2024-01-17T05:40:33,672052.95,12043.0,True
CMP00003048,WDR00003636,883d8e1159fffff,ATM001979,2024-10-26T15:19:36,87157.94,2885.0,True
CMP00003049,WDR00003637,883c16ae15fffff,ATM001763,2024-11-04T22:15:52,24529.74,11406.0,True
CMP00003050,WDR00003638,883c13ba99fffff,ATM001849,2024-12-01T01:33:16,36893.06,12694.0,True
CMP00003051,WDR00003639,88608bcce7fffff,ATM000209,2024-10-25T10:04:33,160.88,5510.0,True
CMP00003051,WDR00003640,8842c04e99fffff,ATM001748,2024-10-25T10:15:23,1243.44,6160.0,True
CMP00003051,WDR00003641,8842d575e3fffff,ATM001508,2024-10-25T10:25:32,4639.43,6769.0,True
CMP00003052,,,,,,,False
CMP00003053,WDR00003642,8860855235fffff,ATM001611,2024-05-20T15:07:42,5553.87,5166.0,True
CMP00003053,WDR00003643,88608558d7fffff,ATM001582,2024-05-20T15:15:30,14328.74,5634.0,True
CMP00003054,,,,,,,False
CMP00003055,,,,,,,False
CMP00003056,,,,,,,False
CMP00003057,WDR00003644,883dae406dfffff,ATM001571,2024-02-05T00:46:32,4814.69,6109.0,True
CMP00003058,WDR00003645,883c116a53fffff,ATM001770,2024-11-14T05:13:37,3674.85,3267.0,True
CMP00003058,WDR00003646,883c33a6abfffff,ATM001570,2024-11-14T05:22:40,12885.73,3810.0,True
CMP00003059,WDR00003647,88618c4897fffff,ATM000979,2024-01-26T17:34:44,7743.47,2718.0,True
CMP00003059,WDR00003648,88609b80e1fffff,ATM001490,2024-01-26T17:58:39,15739.7,4153.0,True
CMP00003059,WDR00003649,88609b80e1fffff,ATM001490,2024-01-26T18:10:24,21526.93,4858.0,True
CMP00003059,WDR00003650,88609b80e1fffff,ATM001490,2024-01-26T18:24:49,15379.3,5723.0,True
CMP00003060,WDR00003651,8860868645fffff,ATM001716,2024-11-23T16:49:13,8514.56,8616.0,True
CMP00003061,WDR00003652,8860136cc1fffff,ATM001938,2024-06-04T13:36:59,36390.53,3374.0,True
CMP00003062,WDR00003653,8860354a67fffff,ATM001729,2024-02-01T16:23:06,4405.21,5767.0,True
CMP00003062,WDR00003654,8860354a67fffff,ATM001729,2024-02-01T16:50:43,670.5,7424.0,True
CMP00003063,WDR00003655,883ca68699fffff,ATM001930,2024-05-09T17:32:20,138084.15,3494.0,True
CMP00003064,WDR00003656,88609b8d53fffff,ATM001701,2024-09-23T17:56:27,809416.19,3226.0,True
CMP00003064,WDR00003657,88609b8d53fffff,ATM001701,2024-09-23T18:06:54,116516.96,3853.0,True
CMP00003065,WDR00003658,8860930731fffff,ATM001513,2024-03-15T21:33:19,5264.41,8667.0,True
CMP00003066,WDR00003659,8860b2d4d9fffff,ATM001939,2024-11-14T02:04:47,32321.18,2707.0,True
CMP00003067,WDR00003660,883ca0882dfffff,ATM001857,2024-06-17T18:11:27,8486.12,4950.0,True
CMP00003067,WDR00003661,883ca0882dfffff,ATM001857,2024-06-17T18:26:13,12873.19,5836.0,True
CMP00003068,WDR00003662,886080ca25fffff,ATM001931,2024-03-28T13:04:45,11336.82,981.0,True
CMP00003069,WDR00003663,886088503bfffff,ATM000205,2024-06-04T16:50:57,55565.68,3347.0,True
CMP00003069,WDR00003664,8860885017fffff,ATM000261,2024-06-04T17:15:58,13607.86,4848.0,True
CMP00003070,WDR00003665,8860347953fffff,ATM001586,2024-05-25T02:24:09,57362.65,7470.0,True
CMP00003071,WDR00003666,883cf472b3fffff,ATM001551,2024-06-26T02:07:11,13658.77,1290.0,True
CMP00003072,,,,,,,False
CMP00003073,WDR00003667,886093af67fffff,ATM001509,2024-01-23T15:53:14,4249.85,18059.0,True
CMP00003074,,,,,,,False
CMP00003075,WDR00003668,883da5483dfffff,ATM001634,2024-02-07T15:47:05,785.19,14322.0,True
CMP00003076,WDR00003669,8842c5ac23fffff,ATM001828,2024-01-01T23:01:51,25355.34,13238.0,True
CMP00003077,WDR00003670,883cf450d9fffff,ATM001805,2024-02-05T13:19:12,15255.41,4173.0,True
CMP00003078,,,,,,,False
CMP00003079,WDR00003671,883da11429fffff,ATM000153,2024-03-16T04:53:07,12900.37,1496.0,True
CMP00003080,WDR00003672,883da6aabbfffff,ATM001723,2024-03-20T22:35:30,4528.87,8498.0,True
CMP00003080,WDR00003673,883da6aabbfffff,ATM001723,2024-03-20T22:44:48,1367.2,9056.0,True
CMP00003081,WDR00003674,8842dd12e9fffff,ATM001724,2024-05-07T19:19:42,50631.2,3094.0,True
CMP00003081,WDR00003675,8842dd12e9fffff,ATM001724,2024-05-07T19:46:44,35099.85,4716.0,True
CMP00003081,WDR00003676,8842dd12e9fffff,ATM001724,2024-05-07T20:10:56,47065.32,6168.0,True
CMP00003081,WDR00003677,8842dd12e9fffff,ATM001724,2024-05-07T20:34:37,36754.05,7589.0,True
CMP00003082,WDR00003678,883da114abfffff,ATM000802,2024-03-14T20:55:14,1131.92,6916.0,True
CMP00003082,WDR00003679,883da116adfffff,ATM000182,2024-03-14T21:03:43,9101.89,7425.0,True
CMP00003083,WDR00003680,8842c9d55bfffff,ATM001465,2024-04-24T01:58:53,9049.02,726.0,True
CMP00003084,,,,,,,False
CMP00003085,,,,,,,False
CMP00003086,WDR00003681,8860a25865fffff,ATM000083,2024-01-16T09:55:14,12647.49,1033.0,True
CMP00003087,WDR00003682,883c22c0a1fffff,ATM001430,2024-08-10T15:47:35,42071.18,2699.0,True
CMP00003088,,,,,,,False
CMP00003089,WDR00003683,883c1b30d3fffff,ATM001784,2024-06-10T18:26:31,7580.2,1347.0,True
CMP00003089,WDR00003684,8842cea64dfffff,ATM001354,2024-06-10T18:54:48,21334.01,3044.0,True
CMP00003090,WDR00003685,883da114c1fffff,ATM001200,2024-06-17T01:29:10,26280.43,13196.0,True
CMP00003091,WDR00003686,8842d9aa2bfffff,ATM001589,2024-07-30T18:34:31,16061.1,1866.0,True
CMP00003092,WDR00003687,88619a955bfffff,ATM001906,2024-05-13T14:04:54,6713.66,11908.0,True
CMP00003093,WDR00003688,8860162f41fffff,ATM001433,2024-05-22T01:16:34,12130.6,5085.0,True
CMP00003093,WDR00003689,8860162f41fffff,ATM001433,2024-05-22T01:22:22,22051.98,5433.0,True
CMP00003093,WDR00003690,8860162f41fffff,ATM001433,2024-05-22T01:37:25,90.06,6336.0,True
CMP00003094,WDR00003691,8842c04e93fffff,ATM001534,2024-08-03T12:15:23,10116.95,333.0,True
CMP00003095,WDR00003692,883c89b623fffff,ATM001998,2024-09-16T18:45:13,8345.65,4299.0,True
CMP00003095,WDR00003693,883c89b623fffff,ATM001998,2024-09-16T19:08:05,205.65,5671.0,True
CMP00003095,WDR00003694,883da1bb17fffff,ATM001826,2024-09-16T19:23:41,4439.06,6607.0,True
CMP00003095,WDR00003695,883da1bb17fffff,ATM001826,2024-09-16T19:45:49,647.62,7935.0,True
CMP00003096,WDR00003696,8860b170e1fffff,ATM001539,2024-03-02T14:34:51,30218.93,2765.0,True
CMP00003097,WDR00003697,886088522bfffff,ATM001187,2024-09-07T13:33:56,111269.54,991.0,True
CMP00003098,WDR00003698,883c865189fffff,ATM001457,2024-11-17T12:24:33,8207.84,7549.0,True
CMP00003098,WDR00003699,883da389a3fffff,ATM001937,2024-11-17T12:37:28,220.14,8324.0,True
CMP00003099,WDR00003700,8860102cd5fffff,ATM001776,2024-01-16T23:13:21,13827.74,3260.0,True
CMP00003100,WDR00003701,883d8028abfffff,ATM001753,2024-08-22T22:23:50,11223.84,13044.0,True
CMP00003101,WDR00003702,8860a25805fffff,ATM000769,2024-01-29T13:22:33,3755.84,1185.0,True
CMP00003101,WDR00003703,8860a25867fffff,ATM000964,2024-01-29T13:35:30,14762.65,1962.0,True
CMP00003102,WDR00003704,883d9240a5fffff,ATM001621,2024-05-15T11:23:55,24028.1,3367.0,True
CMP00003103,WDR00003705,8860b38c37fffff,ATM001460,2024-12-05T21:15:59,102341.91,1493.0,True
CMP00003104,WDR00003706,883da116b1fffff,ATM001393,2024-01-22T20:47:01,12726.05,3412.0,True
CMP00003105,WDR00003707,886012413bfffff,ATM001649,2024-04-01T18:55:58,8215.28,7912.0,True
CMP00003106,WDR00003708,886033a883fffff,ATM001545,2024-12-10T19:22:00,1372.69,12936.0,True
CMP00003107,WDR00003709,8842402cddfffff,ATM001454,2024-04-18T20:28:23,40524.64,1592.0,True
CMP00003108,,,,,,,False
CMP00003109,WDR00003710,88618c3751fffff,ATM001504,2024-11-16T20:01:48,82791.23,2144.0,True
CMP00003110,WDR00003711,8842c3595dfffff,ATM001471,2024-06-12T22:20:33,93744.57,773.0,True
CMP00003111,WDR00003712,883d8cb9b9fffff,ATM001540,2024-06-05T22:29:00,48951.04,6168.0,True
CMP00003111,WDR00003713,883d8cb9b9fffff,ATM001540,2024-06-05T22:52:02,18557.7,7550.0,True
CMP00003112,,,,,,,False
CMP00003113,WDR00003714,883da21b13fffff,ATM001396,2024-09-15T20:31:02,4419.65,7969.0,True
CMP00003113,WDR00003715,883da21825fffff,ATM000117,2024-09-15T20:42:21,2941.41,8648.0,True
CMP00003114,,,,,,,False
CMP00003115,WDR00003716,8842d9aa2bfffff,ATM001589,2024-10-15T15:37:13,82750.94,4723.0,True
CMP00003116,WDR00003717,8861a958b3fffff,ATM001983,2024-09-05T19:47:46,58604.83,2418.0,True
CMP00003117,WDR00003718,8860145b51fffff,ATM000602,2024-08-16T18:47:13,26168.49,9345.0,True
CMP00003118,,,,,,,False
CMP00003119,WDR00003719,8842522537fffff,ATM001793,2024-08-05T18:17:10,8922.53,1479.0,True
CMP00003120,WDR00003720,886094b349fffff,ATM001568,2024-05-16T14:45:08,8000.79,9896.0,True
CMP00003121,WDR00003721,88424bb8a9fffff,ATM001934,2024-09-28T12:42:40,13935.44,10342.0,True
CMP00003122,WDR00003722,88425822adfffff,ATM001616,2024-12-23T13:42:13,46645.01,690.0,True
CMP00003123,,,,,,,False
CMP00003124,WDR00003723,8861980001fffff,ATM001972,2024-06-28T22:32:01,380.24,5819.0,True
CMP00003124,WDR00003724,8861980001fffff,ATM001972,2024-06-28T23:01:49,13660.07,7607.0,True
CMP00003125,WDR00003725,8860153545fffff,ATM001472,2024-05-15T01:16:46,48775.07,3417.0,True
CMP00003126,WDR00003726,88608b19a1fffff,ATM001117,2024-09-28T16:00:51,3569.14,3935.0,True
CMP00003127,WDR00003727,883da18d87fffff,ATM000776,2024-10-18T00:38:09,81360.14,7334.0,True
CMP00003128,WDR00003728,88609cc5e5fffff,ATM001957,2024-03-25T11:06:07,514.74,5740.0,True
CMP00003129,WDR00003729,883d1661a1fffff,ATM001450,2024-12-18T12:58:23,72359.45,2771.0,True
CMP00003130,WDR00003730,883da18c41fffff,ATM000354,2024-12-16T16:43:06,43215.24,1076.0,True
