atm_id,latitude,longitude,state,city,h3_cell_res8,h3_cell_res9,source
ATM000712,22.564008,88.353043,West Bengal,Kolkata,883cf2c661fffff,893cf2c6617ffff,SYNTHETIC_REFERENCE
ATM000713,13.038799,80.363866,Unknown,Chennai,88618c4a29fffff,89618c4a28fffff,SYNTHETIC_REFERENCE
ATM000714,13.082284,80.264501,Tamil Nadu,Chennai,88618c4887fffff,89618c48877ffff,SYNTHETIC_REFERENCE
ATM000715,17.383402,78.487805,Maharashtra,Hyderabad,8860a25b01fffff,8960a25b007ffff,SYNTHETIC_REFERENCE
ATM000716,26.808259,80.952239,Uttar Pradesh,Lucknow,883d8dcd23fffff,893d8dcd23bffff,SYNTHETIC_REFERENCE
ATM000717,26.921008,75.79631,Rajasthan,Jaipur,883da21889fffff,893da218883ffff,SYNTHETIC_REFERENCE
ATM000718,26.774477,81.007761,Uttar Pradesh,Lucknow,883d8d52bbfffff,893d8d52babffff,SYNTHETIC_REFERENCE
ATM000719,28.617437,77.208834,Uttar Pradesh,Delhi,883da11463fffff,893da114637ffff,SYNTHETIC_REFERENCE
ATM000720,23.024443,72.548372,Rajasthan,Ahmedabad,8842ceb599fffff,8942ceb599bffff,SYNTHETIC_REFERENCE
ATM000721,26.80765,80.982353,Uttar Pradesh,Lucknow,883d8d52ddfffff,893d8d52d8bffff,SYNTHETIC_REFERENCE
ATM000722,28.810664,77.082941,Uttar Pradesh,Delhi,883da18539fffff,893da185397ffff,SYNTHETIC_REFERENCE
ATM000723,19.040882,72.858438,Maharashtra,Mumbai,88608b0b5dfffff,89608b0b5d7ffff,SYNTHETIC_REFERENCE
ATM000724,23.026034,72.557286,Rajasthan,Ahmedabad,8842ceb59bfffff,8942ceb59bbffff,SYNTHETIC_REFERENCE
ATM000725,22.550979,88.353844,West Bengal,Kolkata,883cf2c667fffff,893cf2c666bffff,SYNTHETIC_REFERENCE
ATM000726,26.906531,75.777773,Rajasthan,Jaipur,883da218e1fffff,893da218e13ffff,SYNTHETIC_REFERENCE
ATM000727,28.681255,77.408305,Uttar Pradesh,Delhi,883da1a839fffff,893da1a8387ffff,SYNTHETIC_REFERENCE
ATM000728,23.04841,72.591541,Rajasthan,Ahmedabad,8842ceb4b3fffff,8942ceb4b2fffff,SYNTHETIC_REFERENCE
ATM000729,12.972433,77.596399,Karnataka,Bangalore,8860145b49fffff,8960145b49bffff,SYNTHETIC_REFERENCE
ATM000730,28.628053,77.212686,Uttar Pradesh,Delhi,883da11409fffff,893da11409bffff,SYNTHETIC_REFERENCE
ATM000731,28.63064,77.187976,Uttar Pradesh,Delhi,883da11713fffff,893da117137ffff,SYNTHETIC_REFERENCE
ATM000732,26.941806,75.776246,Rajasthan,Jaipur,883da21aa3fffff,893da21aa27ffff,SYNTHETIC_REFERENCE
ATM000733,18.484076,73.87294,Maharashtra,Pune,88608852e5fffff,89608852e4fffff,SYNTHETIC_REFERENCE
ATM000734,22.496776,88.355307,West Bengal,Kolkata,883cf2c731fffff,893cf2c730bffff,SYNTHETIC_REFERENCE
ATM000735,17.379712,78.513761,Maharashtra,Hyderabad,8860a25b45fffff,8960a25b45bffff,SYNTHETIC_REFERENCE
ATM000736,26.994743,75.714173,Rajasthan,Jaipur,883da21163fffff,893da21162bffff,SYNTHETIC_REFERENCE
ATM000737,17.410422,78.465674,Maharashtra,Hyderabad,8860a25b37fffff,8960a25b36fffff,SYNTHETIC_REFERENCE
ATM000738,26.916408,75.761405,Rajasthan,Jaipur,883da21811fffff,893da21810fffff,SYNTHETIC_REFERENCE
ATM000739,13.070658,80.270196,Tamil Nadu,Chennai,88618c4889fffff,89618c4888fffff,SYNTHETIC_REFERENCE
ATM000740,17.374633,78.479997,Maharashtra,Hyderabad,8860a25b57fffff,8960a25b1d3ffff,SYNTHETIC_REFERENCE
ATM000741,13.03196,80.363135,Unknown,Chennai,88618c4a05fffff,89618c4a04bffff,SYNTHETIC_REFERENCE
ATM000742,17.386178,78.491465,Maharashtra,Hyderabad,8860a25b01fffff,8960a25b003ffff,SYNTHETIC_REFERENCE
ATM000743,23.138209,72.628955,Rajasthan,Ahmedabad,8842cc684bfffff,8942cc684b7ffff,SYNTHETIC_REFERENCE
ATM000744,22.544642,88.362664,West Bengal,Kolkata,883cf2c62dfffff,893cf2c62cfffff,SYNTHETIC_REFERENCE
ATM000745,13.012388,77.490985,Karnataka,Bangalore,8860145833fffff,8960145832bffff,SYNTHETIC_REFERENCE
ATM000746,26.891012,75.828451,Rajasthan,Jaipur,883da20a4bfffff,893da218b6bffff,SYNTHETIC_REFERENCE
ATM000747,17.393426,78.420867,Maharashtra,Hyderabad,8860a25839fffff,8960a25839bffff,SYNTHETIC_REFERENCE
ATM000748,22.638188,88.463244,West Bengal,Kolkata,883cf289cbfffff,893cf289cabffff,SYNTHETIC_REFERENCE
ATM000749,26.83543,80.943749,Uttar Pradesh,Lucknow,883d8dcd09fffff,893d8dcd08bffff,SYNTHETIC_REFERENCE
ATM000750,18.518466,73.857821,Maharashtra,Pune,8860885017fffff,8960885017bffff,SYNTHETIC_REFERENCE
ATM000751,28.689385,77.298023,Uttar Pradesh,Delhi,883da1ab45fffff,893da1ab447ffff,SYNTHETIC_REFERENCE
ATM000752,26.866361,80.947002,Uttar Pradesh,Lucknow,883d8dcf33fffff,893d8dcf327ffff,SYNTHETIC_REFERENCE
ATM000753,18.517502,73.856625,Maharashtra,Pune,8860885017fffff,89608850163ffff,SYNTHETIC_REFERENCE
ATM000754,17.400133,78.484292,Maharashtra,Hyderabad,8860a25b3dfffff,8960a25b3d3ffff,SYNTHETIC_REFERENCE
ATM000755,28.604941,77.238123,Uttar Pradesh,Delhi,883da11435fffff,893da114343ffff,SYNTHETIC_REFERENCE
ATM000756,23.023008,72.571071,Rajasthan,Ahmedabad,8842cea645fffff,8942cea6453ffff,SYNTHETIC_REFERENCE
ATM000757,18.500198,73.696992,Maharashtra,Pune,886088559dfffff,896088559d3ffff,SYNTHETIC_REFERENCE
ATM000758,22.582429,88.42667,West Bengal,Kolkata,883cf2c6c1fffff,893cf2c6c07ffff,SYNTHETIC_REFERENCE
ATM000759,26.90855,75.711072,Rajasthan,Jaipur,883da21869fffff,893da218687ffff,SYNTHETIC_REFERENCE
ATM000760,23.008669,72.579228,Rajasthan,Ahmedabad,8842cea661fffff,8942cea6607ffff,SYNTHETIC_REFERENCE
ATM000761,28.571468,77.303654,Uttar Pradesh,Delhi,883da10661fffff,893da10661bffff,SYNTHETIC_REFERENCE
ATM000762,17.38989,78.475514,Maharashtra,Hyderabad,8860a25b39fffff,8960a25b397ffff,SYNTHETIC_REFERENCE
ATM000763,12.876203,77.697453,Karnataka,Bangalore,8861892743fffff,8961892742bffff,SYNTHETIC_REFERENCE
ATM000764,23.088635,72.379339,Rajasthan,Ahmedabad,8842cc4debfffff,8942cc4dea7ffff,SYNTHETIC_REFERENCE
ATM000765,19.077198,72.830534,Maharashtra,Mumbai,88608b0b33fffff,89608b0b337ffff,SYNTHETIC_REFERENCE
ATM000766,22.523895,88.329952,West Bengal,Kolkata,883cf2c709fffff,893cf2c7467ffff,SYNTHETIC_REFERENCE
ATM000767,23.054114,72.589161,Rajasthan,Ahmedabad,8842cc696dfffff,8942cc696dbffff,SYNTHETIC_REFERENCE
ATM000768,26.910337,75.779861,Rajasthan,Jaipur,883da218e9fffff,893da218ebbffff,SYNTHETIC_REFERENCE
ATM000769,17.395041,78.43301,Maharashtra,Hyderabad,8860a25805fffff,8960a25804fffff,SYNTHETIC_REFERENCE
ATM000770,26.913488,75.786483,Rajasthan,Jaipur,883da218ebfffff,893da218ea7ffff,SYNTHETIC_REFERENCE
ATM000771,28.607377,77.287104,Uttar Pradesh,Delhi,883da114a1fffff,893da114a03ffff,SYNTHETIC_REFERENCE
ATM000772,26.899013,75.835356,Rajasthan,Jaipur,883da218b3fffff,893da20a593ffff,SYNTHETIC_REFERENCE
ATM000773,28.614458,77.199792,Uttar Pradesh,Delhi,883da11461fffff,893da11460fffff,SYNTHETIC_REFERENCE
ATM000774,17.342576,78.48312,Maharashtra,Hyderabad,8860a25a61fffff,8960a25a61bffff,SYNTHETIC_REFERENCE
ATM000775,22.940325,72.66753,Gujarat,Ahmedabad,8842cea589fffff,8942cea5893ffff,SYNTHETIC_REFERENCE
ATM000776,28.655853,77.118965,Uttar Pradesh,Delhi,883da18d87fffff,893da18d86bffff,SYNTHETIC_REFERENCE
ATM000777,12.963755,77.556888,Karnataka,Bangalore,8860145a2dfffff,8960145a2c3ffff,SYNTHETIC_REFERENCE
ATM000778,23.069845,72.543431,Rajasthan,Ahmedabad,8842ceb4c1fffff,8942ceb4c0fffff,SYNTHETIC_REFERENCE
ATM000779,23.011299,72.475296,Rajasthan,Ahmedabad,8842ceb50bfffff,8942ceb50a3ffff,SYNTHETIC_REFERENCE
ATM000780,18.508865,73.934052,Maharashtra,Pune,8860885355fffff,8960885354fffff,SYNTHETIC_REFERENCE
ATM000781,18.526418,73.875891,Maharashtra,Pune,8860885007fffff,89608850063ffff,SYNTHETIC_REFERENCE
ATM000782,22.466936,88.556534,West Bengal,Kolkata,883cf21ac7fffff,893cf21ac67ffff,SYNTHETIC_REFERENCE
ATM000783,13.016886,77.535788,Karnataka,Bangalore,886014595bfffff,896014595a3ffff,SYNTHETIC_REFERENCE
ATM000784,17.377896,78.435721,Maharashtra,Hyderabad,8860a25809fffff,8960a258083ffff,SYNTHETIC_REFERENCE
ATM000785,28.66252,77.189918,Uttar Pradesh,Delhi,883da11607fffff,893da11606bffff,SYNTHETIC_REFERENCE
ATM000786,26.842324,80.95189,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd54fffff,SYNTHETIC_REFERENCE
ATM000787,22.589118,88.288599,West Bengal,Kolkata,883cf2d5c9fffff,893cf2d5c8fffff,SYNTHETIC_REFERENCE
ATM000788,13.081972,80.270938,Tamil Nadu,Chennai,88618c4885fffff,89618c48857ffff,SYNTHETIC_REFERENCE
ATM000789,13.083328,80.269461,Tamil Nadu,Chennai,88618c4885fffff,89618c48847ffff,SYNTHETIC_REFERENCE
ATM000790,26.810771,80.811381,Uttar Pradesh,Lucknow,883d8dc829fffff,893d8dc8287ffff,SYNTHETIC_REFERENCE
ATM000791,28.595468,77.217719,Uttar Pradesh,Delhi,883da11425fffff,893da114247ffff,SYNTHETIC_REFERENCE
ATM000792,22.547381,88.268791,West Bengal,Kolkata,883cf2d537fffff,893cf2d5367ffff,SYNTHETIC_REFERENCE
ATM000793,22.396852,88.306714,West Bengal,Kolkata,883cf2ce65fffff,893cf2ce647ffff,SYNTHETIC_REFERENCE
ATM000794,18.549917,73.867619,Maharashtra,Pune,88608851c1fffff,89608851c17ffff,SYNTHETIC_REFERENCE
ATM000795,19.040885,72.693004,Maharashtra,Mumbai,88608b0d43fffff,89608b0d437ffff,SYNTHETIC_REFERENCE
ATM000796,26.936868,75.845553,Rajasthan,Jaipur,883da20149fffff,893da20148bffff,SYNTHETIC_REFERENCE
ATM000797,26.829837,80.940386,Uttar Pradesh,Lucknow,883d8dcd0dfffff,893d8dcd0c3ffff,SYNTHETIC_REFERENCE
ATM000798,22.646112,88.450157,West Bengal,Kolkata,883cf28823fffff,893cf28822bffff,SYNTHETIC_REFERENCE
ATM000799,18.529163,73.871665,Maharashtra,Pune,886088503dfffff,896088503d7ffff,SYNTHETIC_REFERENCE
ATM000800,26.82865,81.027006,Uttar Pradesh,Lucknow,883d8dcdb9fffff,893d8dcdb9bffff,SYNTHETIC_REFERENCE
ATM000801,22.9896,72.502248,Gujarat,Ahmedabad,8842ceb533fffff,8942cea2d93ffff,SYNTHETIC_REFERENCE
ATM000802,28.613784,77.29261,Uttar Pradesh,Delhi,883da114abfffff,893da114aa3ffff,SYNTHETIC_REFERENCE
ATM000803,22.48622,88.318511,West Bengal,Kolkata,883cf2c0d3fffff,893cf2c0d23ffff,SYNTHETIC_REFERENCE
ATM000804,18.520456,73.856678,Maharashtra,Pune,8860885017fffff,8960885016bffff,SYNTHETIC_REFERENCE
ATM000805,13.081682,80.267384,Tamil Nadu,Chennai,88618c4881fffff,89618c48873ffff,SYNTHETIC_REFERENCE
ATM000806,23.008479,72.565998,Rajasthan,Ahmedabad,8842cea66dfffff,8942cea66d3ffff,SYNTHETIC_REFERENCE
ATM000807,26.841537,80.963429,Uttar Pradesh,Lucknow,883d8dcd1dfffff,893d8dcd1d7ffff,SYNTHETIC_REFERENCE
ATM000808,26.836433,80.935696,Uttar Pradesh,Lucknow,883d8dcd47fffff,893d8dcd463ffff,SYNTHETIC_REFERENCE
ATM000809,13.079969,80.241484,Tamil Nadu,Chennai,88618c4897fffff,89618c4896bffff,SYNTHETIC_REFERENCE
ATM000810,28.718226,77.263375,Uttar Pradesh,Delhi,883da1b9e1fffff,893da1b9e0fffff,SYNTHETIC_REFERENCE
ATM000811,26.842461,80.96926,Uttar Pradesh,Lucknow,883d8dcd19fffff,893d8dcd113ffff,SYNTHETIC_REFERENCE
ATM000812,26.90627,75.772036,Rajasthan,Jaipur,883da218edfffff,893da218ed7ffff,SYNTHETIC_REFERENCE
ATM000813,28.646863,77.2229,Uttar Pradesh,Delhi,883da11451fffff,893da114513ffff,SYNTHETIC_REFERENCE
ATM000814,26.88166,80.932862,Uttar Pradesh,Lucknow,883d8dcf15fffff,893d8dcf157ffff,SYNTHETIC_REFERENCE
ATM000815,26.894975,75.751493,Rajasthan,Jaipur,883da2183dfffff,893da2183c7ffff,SYNTHETIC_REFERENCE
ATM000816,22.582201,88.394018,West Bengal,Kolkata,883cf2c619fffff,893cf2c6183ffff,SYNTHETIC_REFERENCE
ATM000817,22.573034,88.357761,West Bengal,Kolkata,883cf2c647fffff,893cf2c647bffff,SYNTHETIC_REFERENCE
ATM000818,17.381628,78.506985,Maharashtra,Hyderabad,8860a25b47fffff,8960a25b6b7ffff,SYNTHETIC_REFERENCE
ATM000819,18.75463,73.032774,Maharashtra,Mumbai,88608b895dfffff,89608b894a7ffff,SYNTHETIC_REFERENCE
ATM000820,17.424913,78.505885,Maharashtra,Hyderabad,8860b52c99fffff,8960b52c99bffff,SYNTHETIC_REFERENCE
ATM000821,26.966454,75.915443,Rajasthan,Jaipur,883da20039fffff,893da200383ffff,SYNTHETIC_REFERENCE
ATM000822,19.111152,72.910093,Maharashtra,Mumbai,88608b5413fffff,89608b54127ffff,SYNTHETIC_REFERENCE
ATM000823,17.379447,78.410707,Maharashtra,Hyderabad,8860a25811fffff,8960a25811bffff,SYNTHETIC_REFERENCE
ATM000824,17.362465,78.499459,Maharashtra,Hyderabad,8860a25b4bfffff,8960a25b4a7ffff,SYNTHETIC_REFERENCE
ATM000825,22.559765,88.374746,West Bengal,Kolkata,883cf2c607fffff,893cf2c607bffff,SYNTHETIC_REFERENCE
ATM000826,26.853567,80.972532,Uttar Pradesh,Lucknow,883d8dcc25fffff,893d8dcc243ffff,SYNTHETIC_REFERENCE
ATM000827,17.382642,78.508125,Maharashtra,Hyderabad,8860a25b6bfffff,8960a25b6b7ffff,SYNTHETIC_REFERENCE
ATM000828,17.270463,78.306136,Maharashtra,Hyderabad,8860a2420bfffff,8960a2420b3ffff,SYNTHETIC_REFERENCE
ATM000829,23.020138,72.568631,Rajasthan,Ahmedabad,8842ceb593fffff,8942ceb5927ffff,SYNTHETIC_REFERENCE
ATM000830,13.227982,80.346529,Unknown,Chennai,88618e841dfffff,89618e841c7ffff,SYNTHETIC_REFERENCE
ATM000831,12.970306,77.599676,Karnataka,Bangalore,88618925a7fffff,89618925a67ffff,SYNTHETIC_REFERENCE
ATM000832,13.040203,80.238479,Tamil Nadu,Chennai,88618c4f2bfffff,89618c4f2bbffff,SYNTHETIC_REFERENCE
ATM000833,28.600132,77.187681,Uttar Pradesh,Delhi,883da11559fffff,893da115583ffff,SYNTHETIC_REFERENCE
ATM000834,28.863861,77.236105,Uttar Pradesh,Delhi,883da1b12bfffff,893da1b12b3ffff,SYNTHETIC_REFERENCE
ATM000835,13.082659,80.332367,Unknown,Chennai,88618c4805fffff,89618c48043ffff,SYNTHETIC_REFERENCE
ATM000836,13.06934,80.219818,Tamil Nadu,Chennai,88618c4d47fffff,89618c4d463ffff,SYNTHETIC_REFERENCE
ATM000837,26.842625,80.958753,Uttar Pradesh,Lucknow,883d8dcd57fffff,893d8dcd56bffff,SYNTHETIC_REFERENCE
ATM000838,17.286559,78.414339,Maharashtra,Hyderabad,8860a25139fffff,8960a251397ffff,SYNTHETIC_REFERENCE
ATM000839,22.578699,88.361854,West Bengal,Kolkata,883cf2c647fffff,893cf2c6477ffff,SYNTHETIC_REFERENCE
ATM000840,18.59322,73.970361,Maharashtra,Pune,88608e24a1fffff,89608e24a17ffff,SYNTHETIC_REFERENCE
ATM000841,19.059714,72.674795,Maharashtra,Mumbai,88608b0d39fffff,89608b0d393ffff,SYNTHETIC_REFERENCE
ATM000842,18.531666,73.897111,Maharashtra,Pune,8860885067fffff,89608850673ffff,SYNTHETIC_REFERENCE
ATM000843,28.588215,77.11635,Uttar Pradesh,Delhi,883da110ddfffff,893da110dc3ffff,SYNTHETIC_REFERENCE
ATM000844,26.846533,80.947341,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd553ffff,SYNTHETIC_REFERENCE
ATM000845,28.595053,77.196613,Uttar Pradesh,Delhi,883da11551fffff,893da115507ffff,SYNTHETIC_REFERENCE
ATM000846,12.920924,80.323771,Unknown,Chennai,88618c406dfffff,89618c406d7ffff,SYNTHETIC_REFERENCE
ATM000847,18.943496,72.981168,Maharashtra,Mumbai,88608bc5b5fffff,89608bc5b47ffff,SYNTHETIC_REFERENCE
ATM000848,26.862105,80.988641,Uttar Pradesh,Lucknow,883d8dcc23fffff,893d8dcc227ffff,SYNTHETIC_REFERENCE
ATM000849,22.578732,88.363097,West Bengal,Kolkata,883cf2c647fffff,893cf2c6477ffff,SYNTHETIC_REFERENCE
ATM000850,22.603595,88.365734,West Bengal,Kolkata,883cf2d4b1fffff,893cf2d4b0fffff,SYNTHETIC_REFERENCE
ATM000851,19.179548,72.950094,Maharashtra,Mumbai,88608b553bfffff,89608b553bbffff,SYNTHETIC_REFERENCE
ATM000852,23.044969,72.556792,Rajasthan,Ahmedabad,8842ceb4abfffff,8942ceb4abbffff,SYNTHETIC_REFERENCE
ATM000853,12.970133,77.62897,Karnataka,Bangalore,8861892ed1fffff,8961892ed03ffff,SYNTHETIC_REFERENCE
ATM000854,26.911946,75.786639,Rajasthan,Jaipur,883da218ebfffff,893da218eafffff,SYNTHETIC_REFERENCE
ATM000855,12.923855,77.562883,Karnataka,Bangalore,8860145a41fffff,8960145a413ffff,SYNTHETIC_REFERENCE
ATM000856,28.600547,77.191014,Uttar Pradesh,Delhi,883da11559fffff,893da115583ffff,SYNTHETIC_REFERENCE
ATM000857,19.074072,72.869122,Maharashtra,Mumbai,88608b0b63fffff,89608b0b63bffff,SYNTHETIC_REFERENCE
ATM000858,13.11846,80.380319,Unknown,Chennai,88618c4945fffff,89618c49457ffff,SYNTHETIC_REFERENCE
ATM000859,22.572947,88.363194,West Bengal,Kolkata,883cf2c647fffff,893cf2c646fffff,SYNTHETIC_REFERENCE
ATM000860,19.076221,72.900936,Maharashtra,Mumbai,88608b56b9fffff,89608b56b83ffff,SYNTHETIC_REFERENCE
ATM000861,23.021335,72.584763,Rajasthan,Ahmedabad,8842cea647fffff,8942cea646fffff,SYNTHETIC_REFERENCE
ATM000862,13.113584,80.283012,Tamil Nadu,Chennai,88618c4999fffff,89618c49983ffff,SYNTHETIC_REFERENCE
ATM000863,22.567554,88.309845,West Bengal,Kolkata,883cf2d581fffff,893cf2d580fffff,SYNTHETIC_REFERENCE
ATM000864,13.080875,80.265856,Tamil Nadu,Chennai,88618c4881fffff,89618c4880fffff,SYNTHETIC_REFERENCE
ATM000865,13.176739,80.239724,Tamil Nadu,Chennai,88618eb313fffff,89618eb3123ffff,SYNTHETIC_REFERENCE
ATM000866,22.604663,88.268925,West Bengal,Kolkata,883cf2d429fffff,893cf2d428fffff,SYNTHETIC_REFERENCE
ATM000867,28.667646,77.181505,Uttar Pradesh,Delhi,883da11601fffff,893da11600bffff,SYNTHETIC_REFERENCE
ATM000868,28.636067,77.286833,Uttar Pradesh,Delhi,883da11489fffff,893da114883ffff,SYNTHETIC_REFERENCE
ATM000869,26.909849,75.733093,Rajasthan,Jaipur,883da21801fffff,893da218013ffff,SYNTHETIC_REFERENCE
ATM000870,26.844475,80.946616,Uttar Pradesh,Lucknow,883d8dcd55fffff,893d8dcd55bffff,SYNTHETIC_REFERENCE
ATM000871,17.28029,78.602217,Maharashtra,Hyderabad,8860b52703fffff,8960b527033ffff,SYNTHETIC_REFERENCE
ATM000872,12.932077,77.569962,Karnataka,Bangalore,8861892593fffff,89618925927ffff,SYNTHETIC_REFERENCE
ATM000873,18.51756,73.878617,Maharashtra,Pune,8860885001fffff,89608850003ffff,SYNTHETIC_REFERENCE
ATM000874,13.129841,80.232866,Tamil Nadu,Chennai,88618eb203fffff,89618eb2033ffff,SYNTHETIC_REFERENCE
ATM000875,19.088666,72.822003,Maharashtra,Mumbai,88608b0951fffff,89608b09517ffff,SYNTHETIC_REFERENCE
ATM000876,28.599392,77.191225,Uttar Pradesh,Delhi,883da11559fffff,893da11558fffff,SYNTHETIC_REFERENCE
ATM000877,23.016078,72.544831,Rajasthan,Ahmedabad,8842ceb59dfffff,8942ceb59dbffff,SYNTHETIC_REFERENCE
ATM000878,18.475967,73.874532,Maharashtra,Pune,88608852e1fffff,89608852e1bffff,SYNTHETIC_REFERENCE
ATM000879,19.081472,72.87555,Maharashtra,Mumbai,88608b0b65fffff,89608b0b647ffff,SYNTHETIC_REFERENCE
ATM000880,12.981373,77.575046,Karnataka,Bangalore,8860145b55fffff,8960145b54bffff,SYNTHETIC_REFERENCE
ATM000881,12.970755,77.59447,Karnataka,Bangalore,8860145b49fffff,8960145b483ffff,SYNTHETIC_REFERENCE
ATM000882,18.51011,73.888396,Maharashtra,Pune,8860885047fffff,89608850467ffff,SYNTHETIC_REFERENCE
ATM000883,19.13294,72.900195,Maharashtra,Mumbai,88608b54e7fffff,89608b54e63ffff,SYNTHETIC_REFERENCE
ATM000884,28.621478,77.204801,Uttar Pradesh,Delhi,883da1146bfffff,893da1146afffff,SYNTHETIC_REFERENCE
ATM000885,23.025145,72.545383,Rajasthan,Ahmedabad,8842ceb5d7fffff,8942ceb5d67ffff,SYNTHETIC_REFERENCE
ATM000886,28.601337,77.187725,Uttar Pradesh,Delhi,883da11559fffff,893da115593ffff,SYNTHETIC_REFERENCE
ATM000887,18.524231,73.863981,Maharashtra,Pune,8860885039fffff,89608850387ffff,SYNTHETIC_REFERENCE
ATM000888,12.983112,77.599409,Karnataka,Bangalore,8860145b4dfffff,8960145b4cbffff,SYNTHETIC_REFERENCE
ATM000889,18.977588,72.70388,Maharashtra,Mumbai,88608b0f5bfffff,89608b0f5a7ffff,SYNTHETIC_REFERENCE
ATM000890,12.999136,77.528668,Karnataka,Bangalore,8860145863fffff,89601458633ffff,SYNTHETIC_REFERENCE
ATM000891,23.034787,72.581653,Rajasthan,Ahmedabad,8842cea64bfffff,8942cea64a3ffff,SYNTHETIC_REFERENCE
ATM000892,26.908207,75.797782,Rajasthan,Jaipur,883da21885fffff,893da218853ffff,SYNTHETIC_REFERENCE
ATM000893,26.884565,75.784091,Rajasthan,Jaipur,883da219d3fffff,893da219d3bffff,SYNTHETIC_REFERENCE
ATM000894,17.36873,78.50845,Maharashtra,Hyderabad,8860a25b41fffff,8960a25b417ffff,SYNTHETIC_REFERENCE
ATM000895,18.553139,73.792038,Maharashtra,Pune,8860884255fffff,8960884254fffff,SYNTHETIC_REFERENCE
ATM000896,12.919861,77.734802,Karnataka,Bangalore,88618920cbfffff,89618920cbbffff,SYNTHETIC_REFERENCE
ATM000897,12.994659,77.586897,Karnataka,Bangalore,8860145b6bfffff,8960145b0dbffff,SYNTHETIC_REFERENCE
ATM000898,26.896557,75.809494,Rajasthan,Jaipur,883da218a3fffff,893da218a37ffff,SYNTHETIC_REFERENCE
ATM000899,19.25105,72.806171,Maharashtra,Mumbai,88608b45c3fffff,89608b45c2bffff,SYNTHETIC_REFERENCE
ATM000900,19.111819,72.906482,Maharashtra,Mumbai,88608b54c5fffff,89608b54c5bffff,SYNTHETIC_REFERENCE
ATM000901,12.932446,77.579854,Karnataka,Bangalore,8861892591fffff,89618925907ffff,SYNTHETIC_REFERENCE
ATM000902,19.136752,73.052625,Maharashtra,Mumbai,88608b5287fffff,89608b5287bffff,SYNTHETIC_REFERENCE
ATM000903,28.553645,77.069899,Uttar Pradesh,Delhi,883da11039fffff,893da110383ffff,SYNTHETIC_REFERENCE
ATM000904,22.619956,88.301549,West Bengal,Kolkata,883cf2d415fffff,893cf2d417bffff,SYNTHETIC_REFERENCE
ATM000905,13.035836,80.28945,Tamil Nadu,Chennai,88618c4abdfffff,89618c4abd7ffff,SYNTHETIC_REFERENCE
ATM000906,26.933482,75.825154,Rajasthan,Jaipur,883da20325fffff,893da20324bffff,SYNTHETIC_REFERENCE
ATM000907,26.930295,75.830075,Rajasthan,Jaipur,883da2189bfffff,893da2189a3ffff,SYNTHETIC_REFERENCE
ATM000908,17.385957,78.494783,Maharashtra,Hyderabad,8860a25b01fffff,8960a25b01bffff,SYNTHETIC_REFERENCE
ATM000909,12.972061,77.594106,Karnataka,Bangalore,8860145b49fffff,8960145b483ffff,SYNTHETIC_REFERENCE
ATM000910,17.369593,78.405864,Maharashtra,Hyderabad,8860a2581bfffff,8960a2581bbffff,SYNTHETIC_REFERENCE
ATM000911,22.563557,88.363038,West Bengal,Kolkata,883cf2c663fffff,893cf2c60cbffff,SYNTHETIC_REFERENCE
ATM000912,12.973001,77.594595,Karnataka,Bangalore,8860145b49fffff,8960145b48bffff,SYNTHETIC_REFERENCE
ATM000913,18.570242,73.947564,Maharashtra,Pune,88608e2495fffff,89608e24947ffff,SYNTHETIC_REFERENCE
ATM000914,13.084253,80.294168,Tamil Nadu,Chennai,88618c48e1fffff,89618c48ec7ffff,SYNTHETIC_REFERENCE
ATM000915,22.583693,88.373022,West Bengal,Kolkata,883cf2c655fffff,893cf2c6553ffff,SYNTHETIC_REFERENCE
ATM000916,13.032926,80.26376,Tamil Nadu,Chennai,88618c4f6dfffff,89618c4f6cfffff,SYNTHETIC_REFERENCE
ATM000917,12.972104,77.597653,Karnataka,Bangalore,8860145b49fffff,8960145b49bffff,SYNTHETIC_REFERENCE
ATM000918,26.839573,80.953796,Uttar Pradesh,Lucknow,883d8dcd0bfffff,893d8dcd0a3ffff,SYNTHETIC_REFERENCE
ATM000919,23.05046,72.725061,Rajasthan,Ahmedabad,8842c8d351fffff,8942c8d3503ffff,SYNTHETIC_REFERENCE
ATM000920,28.568627,77.162677,Uttar Pradesh,Delhi,883da11569fffff,893da115683ffff,SYNTHETIC_REFERENCE
ATM000921,26.894622,75.798398,Rajasthan,Jaipur,883da218a1fffff,893da218a13ffff,SYNTHETIC_REFERENCE
ATM000922,13.020856,80.253232,Tamil Nadu,Chennai,88618c4f6bfffff,89618c4f6b7ffff,SYNTHETIC_REFERENCE
ATM000923,26.909995,75.77975,Rajasthan,Jaipur,883da218e9fffff,893da218e8fffff,SYNTHETIC_REFERENCE
ATM000924,22.999152,72.570982,Gujarat,Ahmedabad,8842cea665fffff,8942cea665bffff,SYNTHETIC_REFERENCE
ATM000925,13.119956,80.229865,Tamil Nadu,Chennai,88618eb257fffff,89618eb256bffff,SYNTHETIC_REFERENCE
ATM000926,19.065214,72.875636,Maharashtra,Mumbai,88608b0b69fffff,89608b0b687ffff,SYNTHETIC_REFERENCE
