complaint_id,incident_date,incident_time,incident_datetime,complaint_registered_at,incident_details,fraud_type,fraud_amount,victim_state,victim_pincode,victim_lat,victim_lon,victim_account_id,source_system,data_version,behavioral_profile
CMP00001679,2024-04-11,10:07:09,2024-04-11T10:07:09,2024-04-11T11:50:54,Cyber fraud reported; INR 10102 lost through unspecified method.,OTHER,10102.44,Maharashtra,407002,21.26203,75.379076,ACCT00006679,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001680,2024-04-09,19:17:06,2024-04-09T19:17:06,2024-04-09T19:55:49,Fraudulent trading platform collected INR 16645 from victim.,INVESTMENT_FRAUD,16644.72,Rajasthan,316763,23.580635,74.511991,ACCT00006680,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001681,2024-10-31,16:37:02,2024-10-31T16:37:02,2024-10-31T16:52:43,Victim shared OTP after phishing call; INR 31258 debited.,PHISHING,31258.08,Gujarat,365239,20.19955,72.925906,ACCT00006681,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001682,2024-06-27,21:56:03,2024-06-27T21:56:03,2024-06-27T23:52:45,Fraudulent digital payment of INR 32550 detected from victim account.,DIGITAL_PAYMENT_FRAUD,32549.58,Maharashtra,418871,20.245319,72.833938,ACCT00006682,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001683,2024-06-13,23:21:07,2024-06-13T23:21:07,2024-06-13T23:32:17,Online fraud complaint filed for INR 67401.,OTHER,67401.33,Telangana,506025,18.99424,77.83526,ACCT00006683,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001684,2024-01-08,14:46:15,2024-01-08T14:46:15,2024-01-08T16:03:13,Victim threatened with digital arrest; paid INR 2404316 under duress.,DIGITAL_ARREST,2404315.59,Odisha,752865,17.877343,85.102165,ACCT00006684,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001685,2024-01-06,15:45:30,2024-01-06T15:45:30,2024-01-06T15:49:28,Fraudulent digital payment of INR 1130 detected from victim account.,DIGITAL_PAYMENT_FRAUD,1130.38,Maharashtra,423140,19.590463,76.023117,ACCT00006685,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001686,2024-12-09,17:57:28,2024-12-09T17:57:28,2024-12-09T18:44:30,Online fraud complaint filed for INR 7376.,OTHER,7375.97,Telangana,515569,16.631475,78.712185,ACCT00006686,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001687,2024-10-14,00:14:15,2024-10-14T00:14:15,2024-10-14T01:24:09,Fraudulent digital payment of INR 3151 detected from victim account.,DIGITAL_PAYMENT_FRAUD,3150.51,Madhya Pradesh,474926,25.704627,79.621542,ACCT00006687,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001688,2024-11-25,14:55:26,2024-11-25T14:55:26,2024-11-25T16:21:54,Cyber fraud reported; INR 47399 lost through unspecified method.,OTHER,47399.36,Telangana,517173,15.814608,79.769178,ACCT00006688,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001689,2024-02-27,12:56:05,2024-02-27T12:56:05,2024-02-27T13:51:43,Impersonation of law enforcement; victim coerced into transferring INR 58653.,DIGITAL_ARREST,58653.02,Tamil Nadu,605229,10.73681,80.041656,ACCT00006689,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001690,2024-10-23,01:35:55,2024-10-23T01:35:55,2024-10-23T03:13:59,Victim threatened with digital arrest; paid INR 91854 under duress.,DIGITAL_ARREST,91853.55,Rajasthan,301043,24.887278,74.424452,ACCT00006690,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001691,2024-01-27,09:57:54,2024-01-27T09:57:54,2024-01-27T10:01:24,Phishing email led to unauthorized transfer of INR 11690.,PHISHING,11689.91,West Bengal,738787,24.000108,89.609124,ACCT00006691,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001692,2024-12-23,19:02:44,2024-12-23T19:02:44,2024-12-23T19:58:14,Victim reported unauthorized UPI transaction of INR 31004.,DIGITAL_PAYMENT_FRAUD,31004.11,Telangana,516942,16.483257,77.326321,ACCT00006692,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001693,2024-02-20,12:38:39,2024-02-20T12:38:39,2024-02-20T13:32:11,Victim threatened with digital arrest; paid INR 175541 under duress.,DIGITAL_ARREST,175540.54,Uttar Pradesh,239345,24.845624,80.128145,ACCT00006693,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001694,2024-12-13,15:13:20,2024-12-13T15:13:20,2024-12-13T17:10:33,Cyber fraud reported; INR 12669 lost through unspecified method.,OTHER,12668.69,Uttar Pradesh,211229,30.230122,84.586238,ACCT00006694,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001695,2024-02-15,23:41:42,2024-02-15T23:41:42,2024-02-15T23:43:46,Fraudulent digital payment of INR 24710 detected from victim account.,DIGITAL_PAYMENT_FRAUD,24709.86,Haryana,137129,29.660141,75.865665,ACCT00006695,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001696,2024-06-30,20:24:28,2024-06-30T20:24:28,2024-06-30T20:40:02,Victim transferred INR 149465 to fake mutual fund agent.,INVESTMENT_FRAUD,149464.8,Telangana,509297,16.332839,78.160781,ACCT00006696,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001697,2024-03-13,21:38:04,2024-03-13T21:38:04,2024-03-13T22:04:11,Victim's banking credentials phished; INR 3317 stolen.,PHISHING,3317.39,Bihar,823749,26.909402,85.977213,ACCT00006697,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001698,2024-01-09,18:58:49,2024-01-09T18:58:49,2024-01-09T20:27:02,Victim shared OTP after phishing call; INR 24475 debited.,PHISHING,24474.51,Maharashtra,444380,15.740971,74.662495,ACCT00006698,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001699,2024-01-19,18:14:06,2024-01-19T18:14:06,2024-01-19T20:01:31,Victim threatened with digital arrest; paid INR 221098 under duress.,DIGITAL_ARREST,221097.68,Maharashtra,407716,19.275455,76.869053,ACCT00006699,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001700,2024-08-30,23:39:09,2024-08-30T23:39:09,2024-08-30T23:55:24,Victim transferred INR 25340 to fake mutual fund agent.,INVESTMENT_FRAUD,25340.47,Odisha,779024,20.071699,86.925469,ACCT00006700,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001701,2024-06-28,10:29:22,2024-06-28T10:29:22,2024-06-28T11:34:18,Victim reported unauthorized UPI transaction of INR 23481.,DIGITAL_PAYMENT_FRAUD,23480.88,Rajasthan,342962,26.057913,72.665986,ACCT00006701,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001702,2024-03-03,21:07:49,2024-03-03T21:07:49,2024-03-03T22:24:46,Victim's banking credentials phished; INR 12379 stolen.,PHISHING,12379.38,West Bengal,706041,24.155945,89.106632,ACCT00006702,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001703,2024-12-22,15:48:10,2024-12-22T15:48:10,2024-12-22T17:30:50,Online fraud complaint filed for INR 26341.,OTHER,26340.74,Uttar Pradesh,238056,24.305922,78.637255,ACCT00006703,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001704,2024-08-26,15:02:46,2024-08-26T15:02:46,2024-08-26T15:12:48,Fraudulent digital payment of INR 24815 detected from victim account.,DIGITAL_PAYMENT_FRAUD,24815.34,Rajasthan,333746,24.132471,76.628987,ACCT00006704,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001705,2024-04-23,00:12:47,2024-04-23T00:12:47,2024-04-23T01:49:39,Victim received fake payment link; INR 88043 debited without authorization.,DIGITAL_PAYMENT_FRAUD,88042.55,Telangana,505617,18.268765,77.339897,ACCT00006705,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001706,2024-04-30,16:25:00,2024-04-30T16:25:00,2024-04-30T16:31:53,Victim lured into fake investment scheme; lost INR 11182.,INVESTMENT_FRAUD,11182.25,Rajasthan,307418,28.750897,74.658172,ACCT00006706,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001707,2024-12-15,18:02:11,2024-12-15T18:02:11,2024-12-15T18:28:36,Impersonation of law enforcement; victim coerced into transferring INR 642970.,DIGITAL_ARREST,642969.93,Gujarat,369891,20.645666,68.696425,ACCT00006707,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001708,2024-03-07,23:17:37,2024-03-07T23:17:37,2024-03-08T01:04:08,Victim transferred INR 3374173 to fake mutual fund agent.,INVESTMENT_FRAUD,3374173.33,Tamil Nadu,618623,8.74787,79.807208,ACCT00006708,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001709,2024-06-02,15:26:44,2024-06-02T15:26:44,2024-06-02T15:34:52,Victim transferred INR 94784 to fake mutual fund agent.,INVESTMENT_FRAUD,94784.19,Telangana,529887,19.466167,77.813356,ACCT00006709,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001710,2024-11-23,20:23:51,2024-11-23T20:23:51,2024-11-23T20:34:21,Victim transferred INR 330162 to fake mutual fund agent.,INVESTMENT_FRAUD,330161.66,Gujarat,376120,21.10654,70.198982,ACCT00006710,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001711,2024-10-04,10:31:58,2024-10-04T10:31:58,2024-10-04T12:19:16,Victim received fake payment link; INR 124545 debited without authorization.,DIGITAL_PAYMENT_FRAUD,124545.09,Delhi,114421,28.595261,77.182069,ACCT00006711,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001712,2024-07-03,15:22:55,2024-07-03T15:22:55,2024-07-03T17:17:59,Victim shared OTP after phishing call; INR 6505 debited.,PHISHING,6505.31,Tamil Nadu,609534,11.820359,76.323337,ACCT00006712,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001713,2024-07-16,09:21:48,2024-07-16T09:21:48,2024-07-16T09:57:12,Victim lured into fake investment scheme; lost INR 205095.,INVESTMENT_FRAUD,205095.0,Delhi,113046,28.455157,76.864332,ACCT00006713,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001714,2024-10-09,15:38:46,2024-10-09T15:38:46,2024-10-09T16:10:43,Victim threatened with digital arrest; paid INR 53804 under duress.,DIGITAL_ARREST,53804.31,Uttar Pradesh,208212,29.910247,83.435842,ACCT00006714,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001715,2024-07-20,20:01:53,2024-07-20T20:01:53,2024-07-20T21:32:02,Victim reported unauthorized UPI transaction of INR 159752.,DIGITAL_PAYMENT_FRAUD,159752.1,Maharashtra,439487,15.710824,80.227717,ACCT00006715,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001716,2024-02-07,17:57:55,2024-02-07T17:57:55,2024-02-07T18:41:53,Victim received fake payment link; INR 2753 debited without authorization.,DIGITAL_PAYMENT_FRAUD,2752.67,Rajasthan,308976,29.523155,72.199991,ACCT00006716,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00001717,2024-03-24,18:06:56,2024-03-24T18:06:56,2024-03-24T18:38:27,Victim shared OTP after phishing call; INR 37201 debited.,PHISHING,37200.94,Maharashtra,425612,18.061316,78.848883,ACCT00006717,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001718,2024-11-09,15:28:05,2024-11-09T15:28:05,2024-11-09T16:49:10,Fraudulent digital payment of INR 6514 detected from victim account.,DIGITAL_PAYMENT_FRAUD,6514.31,Tamil Nadu,616024,10.943767,76.890813,ACCT00006718,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00001719,2024-03-25,15:06:20,2024-03-25T15:06:20,2024-03-25T16:50:11,Victim received fake payment link; INR 2560 debited without authorization.,DIGITAL_PAYMENT_FRAUD,2559.53,Tamil Nadu,624795,12.682423,77.662722,ACCT00006719,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00001720,2024-04-29,12:23:41,2024-04-29T12:23:41,2024-04-29T13:59:10,Victim transferred INR 32562 to fake mutual fund agent.,INVESTMENT_FRAUD,32561.74,Telangana,517876,19.431176,80.934258,ACCT00006720,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001721,2024-07-31,08:03:52,2024-07-31T08:03:52,2024-07-31T09:19:12,Victim transferred INR 5000 to fake mutual fund agent.,INVESTMENT_FRAUD,5000.0,Delhi,112340,28.48812,77.17333,ACCT00006721,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001722,2024-04-27,16:06:53,2024-04-27T16:06:53,2024-04-27T17:45:56,Victim received fake payment link; INR 48560 debited without authorization.,DIGITAL_PAYMENT_FRAUD,48559.92,Bihar,843134,26.363211,87.681015,ACCT00006722,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001723,2024-08-15,00:54:37,2024-08-15T00:54:37,2024-08-15T01:20:00,Impersonation of law enforcement; victim coerced into transferring INR 116950.,DIGITAL_ARREST,116950.37,Maharashtra,408225,21.668412,74.726573,ACCT00006723,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001724,2024-06-30,22:05:36,2024-06-30T22:05:36,2024-06-30T23:45:09,Victim reported unauthorized UPI transaction of INR 6183.,DIGITAL_PAYMENT_FRAUD,6183.47,Delhi,112702,28.481529,77.091218,ACCT00006724,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001725,2024-11-09,11:41:41,2024-11-09T11:41:41,2024-11-09T11:51:44,Online fraud complaint filed for INR 613785.,OTHER,613784.97,Telangana,523259,18.603059,77.479419,ACCT00006725,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001726,2024-07-12,17:42:43,2024-07-12T17:42:43,2024-07-12T18:29:09,Victim shared OTP after phishing call; INR 14533 debited.,PHISHING,14532.62,Bihar,822575,24.316797,88.003271,ACCT00006726,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001727,2024-09-08,09:46:35,2024-09-08T09:46:35,2024-09-08T10:13:57,Fake police/CBI call led victim to transfer INR 95524.,DIGITAL_ARREST,95523.88,West Bengal,719003,23.441661,86.474992,ACCT00006727,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001728,2024-06-09,18:31:58,2024-06-09T18:31:58,2024-06-09T19:36:25,Victim threatened with digital arrest; paid INR 341679 under duress.,DIGITAL_ARREST,341679.26,Telangana,524521,17.308491,78.645445,ACCT00006728,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001729,2024-01-03,20:26:23,2024-01-03T20:26:23,2024-01-03T21:35:34,Cyber fraud reported; INR 6392 lost through unspecified method.,OTHER,6391.87,Madhya Pradesh,451645,24.758963,79.367819,ACCT00006729,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001730,2024-06-11,10:08:11,2024-06-11T10:08:11,2024-06-11T10:33:56,Victim's banking credentials phished; INR 18691 stolen.,PHISHING,18691.2,Madhya Pradesh,452958,24.058148,77.512675,ACCT00006730,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001731,2024-06-08,12:22:50,2024-06-08T12:22:50,2024-06-08T14:11:06,Victim received fake payment link; INR 5507 debited without authorization.,DIGITAL_PAYMENT_FRAUD,5507.0,Gujarat,379129,20.140217,70.848593,ACCT00006731,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001732,2024-07-30,13:22:03,2024-07-30T13:22:03,2024-07-30T14:51:15,Victim lured into fake investment scheme; lost INR 16046.,INVESTMENT_FRAUD,16045.81,Karnataka,561917,13.227474,74.028262,ACCT00006732,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001733,2024-11-13,09:32:17,2024-11-13T09:32:17,2024-11-13T10:00:37,Cyber fraud reported; INR 13092 lost through unspecified method.,OTHER,13092.11,Kerala,688542,10.703279,77.149813,ACCT00006733,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001734,2024-10-18,22:37:29,2024-10-18T22:37:29,2024-10-19T00:08:05,Impersonation of law enforcement; victim coerced into transferring INR 73263.,DIGITAL_ARREST,73262.92,Maharashtra,449870,16.003622,79.152231,ACCT00006734,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001735,2024-11-30,07:36:53,2024-11-30T07:36:53,2024-11-30T09:03:39,Victim shared OTP after phishing call; INR 23182 debited.,PHISHING,23181.85,Uttar Pradesh,263753,28.059357,80.66614,ACCT00006735,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001736,2024-08-11,22:33:02,2024-08-11T22:33:02,2024-08-11T23:58:31,Fake police/CBI call led victim to transfer INR 122179.,DIGITAL_ARREST,122179.41,Kerala,679873,11.097358,75.877466,ACCT00006736,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001737,2024-08-25,10:49:02,2024-08-25T10:49:02,2024-08-25T11:57:05,Phishing email led to unauthorized transfer of INR 5885.,PHISHING,5885.24,Gujarat,369312,24.109188,68.829073,ACCT00006737,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001738,2024-08-30,18:49:12,2024-08-30T18:49:12,2024-08-30T18:50:12,Victim transferred INR 374127 to fake mutual fund agent.,INVESTMENT_FRAUD,374126.84,Tamil Nadu,605764,13.30269,78.931142,ACCT00006738,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001739,2024-10-29,21:41:09,2024-10-29T21:41:09,2024-10-29T21:50:35,Fake police/CBI call led victim to transfer INR 499698.,DIGITAL_ARREST,499697.73,Telangana,501756,17.756228,77.853896,ACCT00006739,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001740,2024-06-26,16:00:21,2024-06-26T16:00:21,2024-06-26T17:20:48,Fake police/CBI call led victim to transfer INR 34573.,DIGITAL_ARREST,34573.25,Gujarat,372348,23.746957,72.347185,ACCT00006740,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001741,2024-10-24,12:06:58,2024-10-24T12:06:58,2024-10-24T12:31:48,Victim received fake payment link; INR 17683 debited without authorization.,DIGITAL_PAYMENT_FRAUD,17683.35,Telangana,522913,17.720866,79.171455,ACCT00006741,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001742,2024-06-26,18:04:14,2024-06-26T18:04:14,2024-06-26T18:23:38,Fake police/CBI call led victim to transfer INR 514043.,DIGITAL_ARREST,514043.41,Tamil Nadu,639927,10.538813,77.55208,ACCT00006742,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00001743,2024-09-10,17:09:12,2024-09-10T17:09:12,2024-09-10T17:34:05,Impersonation of law enforcement; victim coerced into transferring INR 71029.,DIGITAL_ARREST,71028.82,Telangana,525638,18.891572,77.597523,ACCT00006743,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001744,2024-01-16,11:39:07,2024-01-16T11:39:07,2024-01-16T11:48:04,Victim threatened with digital arrest; paid INR 383677 under duress.,DIGITAL_ARREST,383676.76,Maharashtra,428796,17.444048,74.587378,ACCT00006744,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001745,2024-09-25,13:32:04,2024-09-25T13:32:04,2024-09-25T15:16:23,Victim's banking credentials phished; INR 6662 stolen.,PHISHING,6661.98,Delhi,116828,28.431002,77.088177,ACCT00006745,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001746,2024-09-12,11:07:26,2024-09-12T11:07:26,2024-09-12T11:27:16,Fraudulent trading platform collected INR 144777 from victim.,INVESTMENT_FRAUD,144776.75,Bihar,814828,24.682698,87.796317,ACCT00006746,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001747,2024-01-18,19:39:10,2024-01-18T19:39:10,2024-01-18T20:50:04,Fraudulent digital payment of INR 71230 detected from victim account.,DIGITAL_PAYMENT_FRAUD,71230.34,Tamil Nadu,615732,12.135849,78.028912,ACCT00006747,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001748,2024-03-27,21:45:09,2024-03-27T21:45:09,2024-03-27T22:19:47,Victim received fake payment link; INR 111397 debited without authorization.,DIGITAL_PAYMENT_FRAUD,111396.73,Gujarat,365935,23.160722,70.831573,ACCT00006748,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001749,2024-09-01,15:29:34,2024-09-01T15:29:34,2024-09-01T16:03:54,Fake police/CBI call led victim to transfer INR 290639.,DIGITAL_ARREST,290639.09,Rajasthan,336684,29.968545,72.533688,ACCT00006749,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001750,2024-05-03,11:21:19,2024-05-03T11:21:19,2024-05-03T11:42:09,Fraudulent trading platform collected INR 16313 from victim.,INVESTMENT_FRAUD,16313.12,Madhya Pradesh,465142,23.674612,76.942472,ACCT00006750,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001751,2024-03-18,20:58:30,2024-03-18T20:58:30,2024-03-18T22:41:46,Victim lured into fake investment scheme; lost INR 42280.,INVESTMENT_FRAUD,42279.59,Karnataka,588767,17.801782,77.666261,ACCT00006751,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001752,2024-05-06,16:59:36,2024-05-06T16:59:36,2024-05-06T17:47:42,Victim received fake payment link; INR 29418 debited without authorization.,DIGITAL_PAYMENT_FRAUD,29417.5,Maharashtra,429357,17.416141,77.627562,ACCT00006752,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001753,2024-01-11,12:30:20,2024-01-11T12:30:20,2024-01-11T14:28:03,Victim received fake payment link; INR 16666 debited without authorization.,DIGITAL_PAYMENT_FRAUD,16665.52,Delhi,116285,28.856117,77.297858,ACCT00006753,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001754,2024-04-10,15:11:10,2024-04-10T15:11:10,2024-04-10T16:01:16,Victim reported unauthorized UPI transaction of INR 7930.,DIGITAL_PAYMENT_FRAUD,7929.66,Madhya Pradesh,497409,24.212538,79.779194,ACCT00006754,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001755,2024-01-27,18:29:54,2024-01-27T18:29:54,2024-01-27T19:10:22,Victim received fake payment link; INR 21112 debited without authorization.,DIGITAL_PAYMENT_FRAUD,21112.48,Telangana,524335,18.181986,80.949802,ACCT00006755,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001756,2024-02-25,18:46:59,2024-02-25T18:46:59,2024-02-25T20:24:12,Fraudulent trading platform collected INR 14486 from victim.,INVESTMENT_FRAUD,14485.71,West Bengal,746094,26.269095,87.563906,ACCT00006756,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001757,2024-08-31,17:24:31,2024-08-31T17:24:31,2024-08-31T19:04:11,Fake police/CBI call led victim to transfer INR 970385.,DIGITAL_ARREST,970385.49,Uttar Pradesh,286420,24.673797,80.385606,ACCT00006757,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001758,2024-02-17,14:49:21,2024-02-17T14:49:21,2024-02-17T15:44:32,Victim reported unauthorized UPI transaction of INR 66354.,DIGITAL_PAYMENT_FRAUD,66353.54,Telangana,508753,17.103017,78.766977,ACCT00006758,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001759,2024-07-12,09:43:07,2024-07-12T09:43:07,2024-07-12T10:41:33,Victim shared OTP after phishing call; INR 3619 debited.,PHISHING,3618.73,Tamil Nadu,606938,8.542281,78.853263,ACCT00006759,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00001760,2024-04-18,10:14:23,2024-04-18T10:14:23,2024-04-18T11:46:18,Victim reported unauthorized UPI transaction of INR 16465.,DIGITAL_PAYMENT_FRAUD,16464.84,Uttar Pradesh,263432,25.117262,81.268775,ACCT00006760,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001761,2024-07-09,16:39:11,2024-07-09T16:39:11,2024-07-09T18:37:46,Victim reported unauthorized UPI transaction of INR 39157.,DIGITAL_PAYMENT_FRAUD,39156.61,Madhya Pradesh,477602,26.519803,76.636049,ACCT00006761,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001762,2024-05-19,00:09:40,2024-05-19T00:09:40,2024-05-19T00:14:11,Victim threatened with digital arrest; paid INR 178292 under duress.,DIGITAL_ARREST,178292.21,Uttar Pradesh,243437,28.429148,83.523059,ACCT00006762,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001763,2024-12-19,14:59:47,2024-12-19T14:59:47,2024-12-19T16:03:33,Fake police/CBI call led victim to transfer INR 182321.,DIGITAL_ARREST,182321.24,Karnataka,595789,17.565334,74.268759,ACCT00006763,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001764,2024-08-19,12:19:18,2024-08-19T12:19:18,2024-08-19T13:06:59,Victim received fake payment link; INR 15012 debited without authorization.,DIGITAL_PAYMENT_FRAUD,15011.6,West Bengal,702616,25.699841,86.911031,ACCT00006764,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00001765,2024-06-30,12:47:53,2024-06-30T12:47:53,2024-06-30T13:15:35,Victim reported unauthorized UPI transaction of INR 4737.,DIGITAL_PAYMENT_FRAUD,4736.94,Madhya Pradesh,482264,23.755013,81.921841,ACCT00006765,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001766,2024-02-04,16:21:07,2024-02-04T16:21:07,2024-02-04T17:15:04,Victim's banking credentials phished; INR 35030 stolen.,PHISHING,35029.92,Rajasthan,318758,26.773357,77.74132,ACCT00006766,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001767,2024-04-13,12:27:52,2024-04-13T12:27:52,2024-04-13T14:01:54,Impersonation of law enforcement; victim coerced into transferring INR 103932.,DIGITAL_ARREST,103931.87,Bihar,803397,26.935383,87.799332,ACCT00006767,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00001768,2024-10-24,01:32:41,2024-10-24T01:32:41,2024-10-24T02:52:13,Fraudulent digital payment of INR 67066 detected from victim account.,DIGITAL_PAYMENT_FRAUD,67066.01,Telangana,513615,19.340828,78.3645,ACCT00006768,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00001769,2024-03-22,11:17:51,2024-03-22T11:17:51,2024-03-22T13:13:48,Phishing email led to unauthorized transfer of INR 23860.,PHISHING,23859.84,Kerala,675853,10.953801,75.354309,ACCT00006769,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00001770,2024-07-18,21:50:06,2024-07-18T21:50:06,2024-07-18T23:09:46,Victim threatened with digital arrest; paid INR 206961 under duress.,DIGITAL_ARREST,206960.51,Maharashtra,433795,21.951055,75.037582,ACCT00006770,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
